"cityName","UdiseCode","SchName","SchMgmt","SchCat","DistrictCode","BlockCode","BlockName","ClusterCode","ClusterName","VillageCode","VillageName","SchLocation","BldStatus","No_Bldg_Blks_Sch_Tot","Pucca_Bldg","Part_Pucca","Kuchcha_Bldg","Tent","Dilap_Bldg","Bldg_UnderCons","BoundWall_Type","Clsrm_UsedforInstPurp","Clsrm_UnderCons","Clsrm_DilapCond","Clsrm_InstPurp_Pre-Pri","Clsrm_InstPurp_Pri","Clsrm_InstPurp_UprPri","Clsrm_InstPurp_Sec","Clsrm_InstPurp_HighSec","OtherRooms","Pucca_GudCond","Pucca_MinRep","Pucca_MajRep","PartPucca_GudCond","PartPucca_MinRep","PartPucca_MajRep","Kuchcha_GudCond","Kuchcha_MinRep","Kuchcha_MajRep","Tent_GudCond","Tent_MinRep","Tent_MajRep","LandAvail_Exp_SchFacl","HT/Princ_SepRoom_Avail","SchToilet","Toilet_ExclCWSN_B_Tot","Toilet_ExclCWSN_B_Func","Toilet_ExclCWSN_G_Tot","Toilet_ExclCWSN_G_Func","Toilet_CWSN_B_Tot","Toilet_CWSN_B_Func","Toilet_CWSN_G_Tot","Toilet_CWSN_G_Func","Urnl_B_Tot","Urnl_B_Func","Urnl_G_Tot","Urnl_G_Func","Toilet_RunWat_B","Toilet_RunWat_G","Urnl_RunWater_B","Urnl_RunWater_G","HandwashFac_Toilet/Urnl","IncerAvail_GToilet","DrnkWater_Avail","HandPump_Avail","HandPump_Func","ProtWell_Avail","ProtWell_Func","UnprotWell_Avail","UnprotWell_Func","TapWater_Avail","TapWater_Func","Pkg/BtldWater_Avail","Pkg/BtldWater_Func","OthrDrnkWaterSrc_Avail","OthrDrnkWaterSrc_Func","WaterPurf/RO","WaterQltyTesting","RainWaterHarv","HandwashFac_After_Meal","No.ofWashPnts","Elect_Con","SolarPnl","Library","Lib_Books","Lib_NCERT","BookBank","BookBank_Books","BookBank_NCERT","ReadingCorner","No.OfBooks_RC","FTLibrarian","Nwsp/Mag","Playgrnd_Fac","SchlArrngmt_Playing","MdlCheckup _LstYr","Med_Check_Cond_LastYear","De-Worming_Tblt","Iron&FolicAcid_Tblts","RampAvail","Avail_Hand-Rails_Ramp","Spcl_Educator_Avail","Kitc_Gard_Avail","EachClsRms_Dustbin","Toilet_Dustbin","Kitchen_Dustbin","StudNo_Fur","School Type","C0B","C0G","C1B","C1G","C2B","C2G","C3B","C3G","C4B","C4G","C5B","C5G","C6B","C6G","C7B","C7G","C8B","C8G","C9B","C9G","C10B","C10G","C11B","C11G","C12B","C12G","total","Tot B_0-12","Tot G_0-12","teachers","classrooms","enrol less than 10","more than 100","more than 50"
"Pune","27251500429","VISHWABHARATI MADHYAMIK VIDYALAYA","19","7","2725","272515","Yerawada","2725150004","Yerawada CRC No. 14","272515004","DHANORI","2-Urban","2-Rented","1","1","0","0","0","0","0","1-Pucca","3","0","0","0","0","1","2","0","2","3","0","0","0","0","0","0","0","0","0","0","0","2-No","1-Yes","1-Yes","1","1","1","1","0","0","0","0","1","1","1","1","1","1","1","1","1-Yes","2-No","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","1-Yes","2-No","1-Yes","1-Yes","1","1-Yes","2-No","1-Yes","237","0","2-No","0","0","2-No","0","2-No","1-Yes","1-Yes","NA","1-Yes","1","2-Partially(One dose)","1-Yes","2-No","NA","2-At Cluster level","2-No","1","1-Yes","2-No","111","3-Co-educational","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","51","14","36","7","0","0","0","0","111","90","21","4","3","0","1","1"
"Pune","27251500430","PUNE INTERNATIONAL SCHOOL SECONDARY","27","7","2725","272515","Yerawada","2725150004","Yerawada CRC No. 14","272515004","DHANORI","2-Urban","1-Private","1","1","0","0","0","0","0","1-Pucca","6","0","0","0","0","0","6","0","6","6","0","0","0","0","0","0","0","0","0","0","0","1-Yes","1-Yes","1-Yes","4","4","4","4","1","1","1","1","4","4","4","4","5","5","4","4","1-Yes","2-No","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","1-Yes","1-Yes","1-Yes","1-Yes","6","1-Yes","2-No","1-Yes","2400","0","2-No","0","0","2-No","0","1-Yes","1-Yes","1-Yes","NA","1-Yes","1","3-Not Given","2-No","1-Yes","1-Yes","3-No","2-No","1","1-Yes","2-No","200","3-Co-educational","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","76","54","71","50","49","34","0","0","0","0","334","196","138","12","6","0","1","1"
"Pune","27251500431","VAISHANAVI PRIMARY SCHOOL","27","2","2725","272515","Yerawada","2725150004","Yerawada CRC No. 14","272515004","DHANORI","2-Urban","2-Rented","1","1","0","0","0","0","0","1-Pucca","16","0","0","0","13","3","0","0","5","16","0","0","0","0","0","0","0","0","0","0","0","1-Yes","1-Yes","1-Yes","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1-Yes","2-No","1-Yes","1-Yes","1-Yes","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","2-No","2-No","2-No","1-Yes","4","1-Yes","2-No","1-Yes","700","0","2-No","0","0","2-No","0","2-No","2-No","1-Yes","NA","1-Yes","1","3-Not Given","2-No","2-No","NA","2-At Cluster level","2-No","2","1-Yes","2-No","4","3-Co-educational","33","29","40","38","33","32","26","33","39","23","33","24","20","17","22","11","15","5","0","0","0","0","0","0","0","0","411","261","212","12","16","0","1","1"
"Pune","27251500432","PRAGATI ENGLISH MEDIUM SCHOOL","27","2","2725","272515","Yerawada","2725150005","Yerawada CRC No. 15","272515004","DHANORI","2-Urban","2-Rented","2","1","0","1","0","0","0","1-Pucca","14","0","0","0","8","6","0","0","5","14","0","0","0","0","0","0","0","0","0","0","0","2-No","1-Yes","1-Yes","4","4","4","4","0","0","0","0","6","6","4","4","4","4","6","4","1-Yes","2-No","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","2-No","1-Yes","2-No","1-Yes","4","1-Yes","2-No","2-No","0","0","1-Yes","1700","0","1-Yes","120","2-No","1-Yes","1-Yes","NA","1-Yes","1","2-Partially(One dose)","2-No","1-Yes","2-No","2-At Cluster level","2-No","1","1-Yes","2-No","1353","3-Co-educational","0","0","111","82","107","94","116","79","104","97","109","82","83","66","77","50","58","38","0","0","0","0","0","0","0","0","1353","765","588","40","14","0","1","1"
"Pune","27251500433","GOKULAM SCHOOL","27","6","2725","272515","Yerawada","2725150005","Yerawada CRC No. 15","272515004","DHANORI","2-Urban","1-Private","1","1","0","0","0","0","0","1-Pucca","22","0","0","3","8","8","3","0","6","22","0","0","0","0","0","0","0","0","0","0","0","2-No","1-Yes","1-Yes","4","4","4","4","0","0","0","0","7","7","7","7","4","4","7","7","1-Yes","2-No","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","2-No","2-No","1-Yes","1-Yes","4","1-Yes","2-No","1-Yes","60","20","2-No","0","0","2-No","0","2-No","1-Yes","1-Yes","NA","1-Yes","1","2-Partially(One dose)","1-Yes","2-No","NA","3-No","2-No","1","1-Yes","2-No","658","3-Co-educational","47","35","22","23","34","28","43","35","31","35","32","31","31","23","20","20","23","18","11","25","0","0","0","0","0","0","485","294","273","17","22","0","1","1"
"Pune","27251500434","RAJIV GANDHI ENGLISH SCHOOL","27","1","2725","272515","Yerawada","2725150004","Yerawada CRC No. 14","272515004","DHANORI","2-Urban","2-Rented","1","1","0","0","0","0","0","1-Pucca","5","0","0","2","3","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","1-Yes","1-Yes","1-Yes","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1-Yes","NA","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","1-Yes","1","1-Yes","2-No","2-No","0","0","2-No","0","0","1-Yes","5","2-No","2-No","2-No","1-Yes","1-Yes","2","3-Not Given","2-No","1-Yes","2-No","2-At Cluster level","2-No","1","1-Yes","2-No","68","3-Co-educational","15","15","10","5","10","5","13","5","10","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","66","58","38","5","5","0","0","1"
"Pune","27251500435","AIRFORCE SCHOOL CHANDANNAGAR","27","3","2725","272515","Yerawada","2725150002","Yerawada CRC No. 12","272515004","DHANORI","2-Urban","3-Government","9","9","0","0","0","0","1","1-Pucca","28","0","0","4","10","6","4","4","28","28","0","0","0","0","0","0","0","0","0","0","0","1-Yes","1-Yes","1-Yes","16","10","16","16","4","4","4","4","18","18","0","0","0","0","0","0","1-Yes","1-Yes","1-Yes","2-No","NA","1-Yes","1-Yes","2-No","NA","1-Yes","1-Yes","1-Yes","1-Yes","2-No","NA","1-Yes","2-No","2-No","1-Yes","10","1-Yes","3-Yes , but not functional","1-Yes","7500","6000","1-Yes","6000","6000","1-Yes","1","1-Yes","1-Yes","1-Yes","NA","1-Yes","1","3-Not Given","2-No","1-Yes","2-No","1- Dedicated","1-Yes","1","1-Yes","1-Yes","1000","3-Co-educational","75","72","38","37","53","36","43","39","48","35","48","37","45","38","48","36","43","39","39","36","31","38","46","37","17","15","922","574","495","55","28","0","1","1"
"Pune","27251500436","AIRFORCE SCHOOL VIMANNAGAR","27","3","2725","272515","Yerawada","2725150004","Yerawada CRC No. 14","272515004","DHANORI","2-Urban","2-Rented","3","3","0","0","0","0","0","1-Pucca","26","0","0","0","10","6","4","6","15","26","0","0","0","0","0","0","0","0","0","0","0","1-Yes","1-Yes","1-Yes","5","5","5","5","5","5","5","5","30","30","30","30","0","0","0","0","1-Yes","1-Yes","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","1-Yes","30","1-Yes","3-Yes , but not functional","1-Yes","12466","50","2-No","0","0","1-Yes","4","1-Yes","1-Yes","1-Yes","NA","1-Yes","1","3-Not Given","2-No","1-Yes","2-No","3-No","1-Yes","1","1-Yes","1-Yes","1049","3-Co-educational","206","169","56","47","48","51","53","38","39","40","57","31","41","39","52","19","36","38","33","49","41","34","41","53","57","47","1040","760","655","48","26","0","1","1"
"Pune","27251500437","PUNE INTERNATIONAL SCHOOL PRIMARY","27","2","2725","272515","Yerawada","2725150004","Yerawada CRC No. 14","272515004","DHANORI","2-Urban","1-Private","1","1","0","0","0","0","0","1-Pucca","17","0","0","0","10","7","0","0","4","17","0","0","0","0","0","0","0","0","0","0","0","2-No","1-Yes","1-Yes","8","8","8","8","0","0","0","0","12","12","12","12","8","8","12","12","1-Yes","2-No","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","1-Yes","1-Yes","1-Yes","1-Yes","8","1-Yes","2-No","1-Yes","2400","0","2-No","0","0","2-No","0","1-Yes","2-No","1-Yes","NA","1-Yes","1","3-Not Given","2-No","1-Yes","1-Yes","2-At Cluster level","2-No","1","1-Yes","2-No","500","3-Co-educational","0","0","61","53","56","50","59","63","80","57","79","46","93","71","89","56","0","0","0","0","0","0","0","0","0","0","913","517","396","23","17","0","1","1"
"Pune","27251500438","DHANESHWAR JR. COLLEGE","19","11","2725","272515","Yerawada","2725150005","Yerawada CRC No. 15","272515004","DHANORI","2-Urban","1-Private","1","1","0","0","0","0","0","1-Pucca","4","0","0","0","0","0","0","4","9","4","0","0","0","0","0","0","0","0","0","0","0","2-No","1-Yes","1-Yes","3","3","4","4","0","0","0","0","6","6","7","7","3","4","6","7","1-Yes","1-Yes","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","3-Yes , but not functional","1-Yes","2-No","1-Yes","4","1-Yes","2-No","1-Yes","893","0","2-No","0","0","2-No","0","2-No","1-Yes","1-Yes","NA","1-Yes","1","3-Not Given","1-Yes","1-Yes","2-No","3-No","2-No","1","1-Yes","2-No","195","3-Co-educational","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49","33","64","49","195","113","82","7","4","0","1","1"
"Pune","27251500440","N G MOZE ENGLISH MEDIUM SCHOOL","27","2","2725","272515","Yerawada","2725150005","Yerawada CRC No. 15","272515004","DHANORI","2-Urban","1-Private","1","1","0","0","0","0","0","1-Pucca","8","0","0","0","5","3","0","0","10","8","0","0","0","0","0","0","0","0","0","0","0","1-Yes","1-Yes","1-Yes","9","9","6","6","0","0","0","0","3","3","1","1","3","3","1","1","1-Yes","1-Yes","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","2-No","2-No","2-No","1-Yes","2","1-Yes","2-No","1-Yes","550","0","2-No","0","0","2-No","0","2-No","1-Yes","1-Yes","NA","1-Yes","1","2-Partially(One dose)","2-No","1-Yes","2-No","2-At Cluster level","2-No","1","1-Yes","2-No","250","3-Co-educational","0","0","36","17","20","13","27","25","26","18","29","21","20","18","24","19","25","15","0","0","0","0","0","0","0","0","353","207","146","10","8","0","1","1"
"Pune","27251500442","EMMANUEL ENGLISH MEDIUM SCHOOL","27","2","2725","272515","Yerawada","2725150004","Yerawada CRC No. 14","272515004","DHANORI","2-Urban","1-Private","1","1","0","0","0","0","0","1-Pucca","10","0","0","2","5","3","0","0","3","10","0","0","0","0","0","0","0","0","0","0","0","1-Yes","1-Yes","1-Yes","3","3","4","4","0","0","0","0","7","7","0","0","0","0","0","0","1-Yes","1-Yes","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","1-Yes","1-Yes","2-No","NA","1-Yes","1-Yes","2-No","1-Yes","4","1-Yes","2-No","1-Yes","200","50","2-No","0","0","2-No","0","1-Yes","1-Yes","1-Yes","NA","2-No","0","NA","NA","1-Yes","2-No","3-No","2-No","1","1-Yes","2-No","264","3-Co-educational","39","26","24","28","25","18","22","13","27","6","23","10","10","10","9","2","3","4","0","0","0","0","0","0","0","0","234","182","117","11","10","0","1","1"
"Pune","27251500443","PRAGATI ENGLISH MEDIUM SCHOOL","27","8","2725","272515","Yerawada","2725150005","Yerawada CRC No. 15","272515004","DHANORI","2-Urban","2-Rented","1","1","0","0","0","0","0","1-Pucca","2","0","0","0","0","0","2","0","6","2","0","0","0","0","0","0","0","0","0","0","0","2-No","1-Yes","1-Yes","4","4","4","4","0","0","0","0","6","6","4","4","4","4","6","4","1-Yes","2-No","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","2-No","1-Yes","2-No","1-Yes","3","1-Yes","2-No","1-Yes","1500","0","1-Yes","1500","0","1-Yes","100","2-No","1-Yes","1-Yes","NA","1-Yes","1","2-Partially(One dose)","2-No","2-No","NA","2-At Cluster level","2-No","1","1-Yes","2-No","116","3-Co-educational","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","38","38","27","0","0","0","0","165","100","65","7","2","0","1","1"
"Pune","27251500446","PUNE INTERNATIONAL JR.COLLEGE","27","11","2725","272515","Yerawada","2725150004","Yerawada CRC No. 14","272515004","DHANORI","2-Urban","1-Private","1","1","0","0","0","0","0","1-Pucca","7","0","0","0","0","0","0","7","5","7","0","0","0","0","0","0","0","0","0","0","0","1-Yes","1-Yes","1-Yes","3","1","3","1","2","1","2","1","10","2","10","2","2","2","2","2","1-Yes","2-No","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","1-Yes","1-Yes","1-Yes","1-Yes","3","1-Yes","2-No","1-Yes","500","0","2-No","0","0","1-Yes","1","1-Yes","1-Yes","1-Yes","NA","1-Yes","2","3-Not Given","2-No","1-Yes","1-Yes","2-At Cluster level","1-Yes","1","1-Yes","1-Yes","500","3-Co-educational","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","68","54","74","52","248","142","106","16","7","0","1","1"
"Pune","27251500447","NARAYAN GENBA MOZE JR.COLLEGE","27","11","2725","272515","Yerawada","2725150005","Yerawada CRC No. 15","272515004","DHANORI","2-Urban","1-Private","1","1","0","0","0","0","0","1-Pucca","12","0","0","0","0","0","0","12","4","12","0","0","0","0","0","0","0","0","0","0","0","1-Yes","1-Yes","1-Yes","2","2","2","2","0","0","0","0","2","2","2","2","0","0","0","0","1-Yes","2-No","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","1-Yes","1-Yes","1-Yes","1-Yes","5","1-Yes","2-No","1-Yes","500","50","2-No","0","0","2-No","0","2-No","1-Yes","1-Yes","NA","2-No","0","NA","NA","1-Yes","1-Yes","1- Dedicated","2-No","1","1-Yes","1-Yes","50","3-Co-educational","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","31","31","24","111","56","55","5","12","0","1","1"
"Pune","27251500449","ST. PETER'S SCHOOL","27","2","2725","272515","Yerawada","2725150004","Yerawada CRC No. 14","272515004","DHANORI","2-Urban","2-Rented","9","0","9","0","0","0","0","1-Pucca","9","0","0","2","5","2","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","1-Yes","1-Yes","1-Yes","2","2","2","2","0","0","0","0","2","2","2","2","2","2","2","2","1-Yes","1-Yes","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","1-Yes","2-No","1-Yes","1-Yes","4","1-Yes","2-No","1-Yes","125","100","2-No","0","0","2-No","0","2-No","2-No","1-Yes","NA","1-Yes","1","1-Complete(Two doses)","1-Yes","1-Yes","2-No","2-At Cluster level","2-No","1","1-Yes","1-Yes","200","3-Co-educational","45","60","38","25","31","17","27","13","18","7","14","16","12","6","8","4","0","0","0","0","0","0","0","0","0","0","236","193","148","8","9","0","1","1"
"Pune","27251500450","N.G.MOZE SECONDARY & HIGHER SEC.ENG.MED.SCHOOL","27","10","2725","272515","Yerawada","2725150005","Yerawada CRC No. 15","272515004","DHANORI","2-Urban","1-Private","1","1","0","0","0","0","0","1-Pucca","2","0","0","0","0","0","2","0","4","2","0","0","0","0","0","0","0","0","0","0","0","1-Yes","1-Yes","1-Yes","2","2","2","2","0","0","0","0","2","2","2","2","2","2","0","0","1-Yes","1-Yes","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","2-No","2-No","2-No","1-Yes","2","1-Yes","2-No","1-Yes","450","0","2-No","0","0","2-No","0","2-No","1-Yes","1-Yes","NA","1-Yes","1","2-Partially(One dose)","2-No","1-Yes","2-No","2-At Cluster level","2-No","1","1-Yes","2-No","150","3-Co-educational","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","16","20","21","0","0","0","0","80","43","37","2","2","0","0","1"
"Pune","27251500451","PUNE INTERNATIONAL SCHOOL CBSE","8","2","2725","272515","Yerawada","2725150004","Yerawada CRC No. 14","272515004","DHANORI","2-Urban","1-Private","1","1","0","0","0","0","0","6-Others","12","0","0","0","7","5","0","0","2","12","0","0","0","0","0","0","0","0","0","0","0","2-No","1-Yes","1-Yes","5","5","4","4","0","0","0","0","6","6","6","6","4","4","4","4","1-Yes","2-No","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","1-Yes","1-Yes","1-Yes","1-Yes","1-Yes","1-Yes","4","1-Yes","2-No","1-Yes","400","0","2-No","0","0","2-No","0","1-Yes","1-Yes","1-Yes","NA","1-Yes","2","3-Not Given","2-No","1-Yes","1-Yes","2-At Cluster level","1-Yes","1","1-Yes","2-No","300","3-Co-educational","0","0","34","29","33","34","28","28","40","29","31","25","24","18","12","12","25","10","0","0","0","0","0","0","0","0","412","227","185","18","12","0","1","1"
"Pune","27251500501","PMC SCHOOL NO. 119 B URDU","17","2","2725","272515","Yerawada","2725150009","Yerawada CRC No. 19","272515005","KAMAL NAYAN BAJAJ","2-Urban","3-Government","1","1","0","0","0","0","0","1-Pucca","5","0","0","0","3","2","0","0","2","4","0","1","0","0","0","0","0","0","0","0","0","2-No","1-Yes","1-Yes","5","5","5","5","0","0","0","0","5","5","5","5","0","0","0","0","1-Yes","1-Yes","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","2-No","1-Yes","2-No","1-Yes","9","1-Yes","2-No","1-Yes","140","0","1-Yes","1405","0","1-Yes","3","2-No","2-No","1-Yes","NA","1-Yes","1","3-Not Given","2-No","1-Yes","2-No","2-At Cluster level","2-No","1","1-Yes","2-No","74","3-Co-educational","4","7","1","8","1","2","3","3","3","2","1","1","6","5","5","5","0","0","0","0","0","0","0","0","0","0","46","24","33","1","5","0","0","0"
"Pune","27251500502","PMC SCHOOL NO. 61 G","17","2","2725","272515","Yerawada","2725150009","Yerawada CRC No. 19","272515005","KAMAL NAYAN BAJAJ","2-Urban","3-Government","1","1","0","0","0","0","0","1-Pucca","8","0","0","0","5","3","0","0","6","5","3","0","0","0","0","0","0","0","0","0","0","2-No","1-Yes","1-Yes","7","7","7","7","0","0","1","1","8","8","8","8","0","0","0","0","1-Yes","2-No","1-Yes","1-Yes","1-Yes","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","1-Yes","24","1-Yes","2-No","1-Yes","1150","0","1-Yes","150","0","1-Yes","100","2-No","1-Yes","1-Yes","NA","1-Yes","2","1-Complete(Two doses)","1-Yes","1-Yes","1-Yes","2-At Cluster level","2-No","1","1-Yes","2-No","259","3-Co-educational","25","23","16","9","10","14","22","10","20","21","14","14","14","17","10","24","12","12","0","0","0","0","0","0","0","0","239","143","144","9","8","0","1","1"
"Pune","27251500503","PMC SCHOOL NO. 61 G ENGLISH","17","2","2725","272515","Yerawada","2725150009","Yerawada CRC No. 19","272515005","KAMAL NAYAN BAJAJ","2-Urban","3-Government","1","1","0","0","0","0","0","1-Pucca","9","0","0","2","5","2","0","0","2","9","0","0","0","0","0","0","0","0","0","0","0","1-Yes","1-Yes","1-Yes","5","5","6","6","0","0","1","1","4","4","8","8","5","7","4","8","1-Yes","2-No","1-Yes","1-Yes","1-Yes","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","1-Yes","25","1-Yes","2-No","1-Yes","50","0","2-No","0","0","2-No","0","2-No","2-No","1-Yes","NA","1-Yes","2","1-Complete(Two doses)","1-Yes","1-Yes","1-Yes","2-At Cluster level","2-No","1","1-Yes","2-No","217","3-Co-educational","44","40","22","7","23","22","13","6","11","11","7","10","6","6","2","6","0","0","0","0","0","0","0","0","0","0","152","128","108","3","9","0","1","1"
"Pune","27251500505","PMC SCHOOL NO. 47 B","17","2","2725","272515","Yerawada","2725150010","Yerawada CRC No. 20","272515005","KAMAL NAYAN BAJAJ","2-Urban","3-Government","1","1","0","0","0","0","0","1-Pucca","9","0","0","2","5","2","0","0","5","9","0","0","0","0","0","0","0","0","0","0","0","2-No","1-Yes","1-Yes","2","2","4","4","0","0","0","0","14","14","28","28","0","0","0","0","1-Yes","2-No","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","2-No","2-No","2-No","1-Yes","3","1-Yes","2-No","1-Yes","2184","0","2-No","0","0","1-Yes","350","2-No","2-No","2-No","2-No","1-Yes","2","1-Complete(Two doses)","1-Yes","1-Yes","1-Yes","2-At Cluster level","2-No","1","1-Yes","2-No","130","3-Co-educational","13","16","13","3","18","3","17","5","16","3","17","0","10","5","7","2","0","0","0","0","0","0","0","0","0","0","119","111","37","7","9","0","1","1"
"Pune","27251500506","NATH HARI PURANDARE PRATHMIK VIDYALAYA","4","1","2725","272515","Yerawada","2725150010","Yerawada CRC No. 20","272515005","KAMAL NAYAN BAJAJ","2-Urban","2-Rented","1","1","0","0","0","0","0","1-Pucca","8","0","8","0","8","0","0","0","2","8","0","0","0","0","0","0","0","0","0","0","0","2-No","1-Yes","1-Yes","8","8","8","8","0","0","0","0","8","8","8","8","2","2","8","8","1-Yes","NA","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","1-Yes","2-No","2-No","1-Yes","2","1-Yes","2-No","1-Yes","3023","0","1-Yes","3023","0","1-Yes","8","2-No","1-Yes","1-Yes","NA","1-Yes","1","1-Complete(Two doses)","1-Yes","1-Yes","1-Yes","3-No","2-No","1","1-Yes","2-No","507","3-Co-educational","0","0","55","52","76","54","67","48","85","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","507","283","224","16","8","0","1","1"
"Pune","27251500507","BHARAT ENGLISH SCHOOL","4","3","2725","272515","Yerawada","2725150010","Yerawada CRC No. 20","272515005","KAMAL NAYAN BAJAJ","2-Urban","1-Private","22","22","0","0","0","0","0","1-Pucca","22","0","0","0","5","5","6","6","22","22","0","0","0","0","0","0","0","0","0","0","0","2-No","1-Yes","1-Yes","5","5","6","6","0","0","0","0","26","26","8","8","0","0","0","0","1-Yes","1-Yes","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","1-Yes","32","1-Yes","2-No","1-Yes","15357","15357","1-Yes","15357","15357","1-Yes","1","1-Yes","1-Yes","1-Yes","NA","1-Yes","1","1-Complete(Two doses)","1-Yes","1-Yes","2-No","3-No","2-No","1","1-Yes","1-Yes","2000","3-Co-educational","0","0","0","0","0","0","0","0","0","0","84","63","90","88","94","96","149","102","200","149","215","104","163","114","165","93","1969","1160","809","58","22","0","1","1"
"Pune","27251500510","VIDYAVARDHINI PRIMARY SCHOOL","27","1","2725","272515","Yerawada","2725150010","Yerawada CRC No. 20","272515005","KAMAL NAYAN BAJAJ","2-Urban","1-Private","1","1","0","0","0","0","0","1-Pucca","12","0","0","0","12","0","0","0","7","12","0","0","0","0","0","0","0","0","0","0","0","1-Yes","1-Yes","1-Yes","6","6","6","6","0","0","0","0","6","6","6","6","6","6","6","6","1-Yes","NA","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","1-Yes","2","1-Yes","2-No","1-Yes","1200","0","1-Yes","0","0","1-Yes","500","1-Yes","1-Yes","1-Yes","NA","2-No","0","NA","NA","1-Yes","2-No","2-At Cluster level","2-No","1","1-Yes","2-No","331","3-Co-educational","77","57","49","39","36","33","54","31","55","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","323","271","186","10","12","0","1","1"
"Pune","27251500511","VIDYAVARDHINI SECONDARY SCHOOL","27","3","2725","272515","Yerawada","2725150010","Yerawada CRC No. 20","272515005","KAMAL NAYAN BAJAJ","2-Urban","1-Private","1","1","0","0","0","0","0","1-Pucca","13","0","0","0","0","6","3","4","7","13","0","0","0","0","0","0","0","0","0","0","0","1-Yes","1-Yes","1-Yes","6","6","6","6","0","0","0","0","6","6","6","6","6","6","6","6","1-Yes","2-No","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","2-No","2-No","2-No","1-Yes","6","1-Yes","2-No","1-Yes","1200","200","2-No","0","0","1-Yes","500","1-Yes","1-Yes","1-Yes","NA","2-No","0","NA","NA","1-Yes","2-No","2-At Cluster level","2-No","1","1-Yes","2-No","669","3-Co-educational","0","0","0","0","0","0","0","0","0","0","49","37","45","30","38","34","56","32","44","20","20","15","69","41","94","48","672","415","257","19","13","0","1","1"
